gender,tweet
female,Thank you hardfightingsoldier for the top! You even guessed my favorite colors! ____ #love_ https://t.co/TUORaMa3Zz
female,@MarinasDiamonds redefined the word 'performing' last night https://t.co/2fC7Ky4bKk
female,W/ me it's different let me show you the difference
female,"Everything in the past was better, stronger and more efficient. Take me back! #bdib"
female,The moon tonight though...
female,CONNECTICUT - I will be at @COMIXmohegansun this Friday &amp; Saturday.  I will be the one in costume telling dick jokes.
female,15 Times People Use Selfie Sticks the Wrong Way https://t.co/HoG8ZGNYUw
female,when you have the best cousin ever @_arleneaguero ___
female,This is the second to last shot of the swamp. I loved this spot so much and I can't wait to go back_ https://t.co/NCcMbKp1qK
female,How I get the weekends off __
female,Dawg this really the last week of October.
female,Makes my heart happy when both the cat and dog cuddle with me while I'm laying in bed _
female,It's been 10 minutes and there's still no one in the electronics department to help......
female,Lovely model mast_urabting outdoors in the backyard https://t.co/qkxpbwlw1o
female,"@chrissyATC by the way, you can obviously also DM me. The more detailed, the more detailed ill be in yours (If that even makes sense)"
female,@TeamPrinceN the options should b Mandana n Prince instead of digangana n prince
female,"I don't have the outfit picked out, but I do have my hairstyle picked out!"
female,I just entered the Quality. Time. instant win game &amp; sweepstakes from @LandsEnd! https://t.co/gjAtPZQIrP
female,"But either way, we're literally exploiting the poor to produce more vanity."
female,i need you the most
female,so excited for the weekend_
female,@Dnastysack @Yung_Teejay I don't get the joke __
female,Definitely the smell of green and oranges on this train. That's a fragrance glade hasn't cornered in the market.
female,Oh my! The things that @REGYATES had to deal with and hear whilst in Russia was unbelievable! That country need to reevaluate their views!
female,can it just be the weekend already ___
female,Visited the Beautiful Normanton Church today and decided to test out the Double Exposure feature on my 6D... https://t.co/tETa9nMk2q
female,@emmacmodel Hello babygirl!! I miss you!!! Are you going to the #prpawards next week??? X
female,Having slight feelings for people you shouldn't is the worst
female,I'd cut him some slack . Give him a chance to redeem himself . Pay for the meal and be on my way ....  https://t.co/w5H9LOat8W
female,I saw the boys for the second time 6.11.13 and it's nearly coming up to that date __
female,i need help guys which page was the costume party when mara was wearing the green emerald dress (in mara dyer)?
female,You know when you come n see 1d n you're front row and they don't let you over the white line _ https://t.co/5HUbXWwxWx
female,@iamBELLA___ ayo go to the 215 exposure page
female,In my dreams the next superhero show is lead by a woman of colour and the Flarrow producers have nothing to do with it
female,"Never had a bitch or nigga that was down for the kid, that's so straight tho _"
female,Where the hell did October go? Halloween is already this weekend. _
female,Saturday can't come soon enough. Can't wait for the #RWCFinal to hopefully see the @AllBlacks lift that cup! #TeamAllBlacks @rugbyworldcup
female,There is not enough coffee in the world to make today manageable.
female,@MONEY_TSA Get the fuck out here___
female,@robertbuckley @GoogleFacts you always have the best answers
female,Help me escape the pain
female,The Happiness Stand https://t.co/7hxRiJjvY9 via @YouTube #health #soda
female,Starting the new episode of the walking dead. I'm not ready for this. NOT READY
female,i can always count on the Pats for earning me a free Dunks coffee every monday __
female,This 6th grader just mugged me and I was just sitting on the chair eating __
female,@GoonerificShen it makes me uncomfortable knowing that he is an aspiring politician and therefore the 'future of Jamaica' __
female,So clearly we both have things that are unfair to each other. This is going to be fun and evil at the same time.  https://t.co/7caKHf8ZPy
female,When the hairdresser asks u what products you normally use in your hair but you suspect just saying 'shampoo' is not the acceptable answer
female,"@RichardJixon you, sir, have upset the pfeif gods by not replying to my text. now im going to the nun plan again."
female,I need to make a run to the beauty supply ____
female,"hi @Harry_Styles ,thank you for being
so nice. you're my fave art but even
the best artist couldn't draw you  .
follow me, please? 79,604"
female,"Amcor Flexibles and ColaLife, a charity in the United Kingdom, have partnered to create a kit designed to counter... https://t.co/4FjEdPUTSV"
female,"@PurelySocialTip Yes, the new features may saturate, but there is still potential for effective marketing through these mediums #contentchat"
female,I don't usually have my shit together for the week until about Wednesday #NoMoreMondays
female,"Hello ! From the outside. I must have called you a thousand times before you changed your number,AH !_"
female,@AP_USVideoAlert Hello-- when will the NY New Yorker Marathon story be sent out? Cannot get an answer by phone/email. Help!
female,@kaylaholguin_ and then we can swoop ruby up and bam. My mom works across the street if we ever need anything.
female,"i had no idea i'd be this scared of 2 stuffed bears
@onedirection Artist of the Year #AMAs  https://t.co/U7wpCIswJI"
female,@happyhcrry I mean. you could be Lucas if we're talking about the musical
female,I'm looking for one of the hottest in the area! If you looking to work with some exposure send your beats over Asap! SYLAH.J FT NAZZI TWAZZI
female,"The amount of times I'm like ""She was 17 THIS WHOLE TIME!!??""

Too much force ripe mayyyn"
female,@disableddenied I swear I'm the worst Jew around.
female,"We don't need a beeeeeeddddd no, don't need a master room, don't need to set the mood she like yeahhhh"
female,Im ready to engage with my 3 new followers in the past day. I know them via https://t.co/YsAF6cZhf1
female,"""Be a master of the mind,
not mastered by the mind.""
         Zen Proverb
|
#Buddhist #wisdom"
female,~I had already made sandwiches in the fridge for this weeks lunches.Pulling one out of the fridge .~Heads up! https://t.co/3rJ3d4ABSD
female,Buy the stuff I will https://t.co/tphHoaKuYv
female,WHY THE FUCK IS MY TAP WATER YELLOW BRO
female,I've been putting off the watching last episode of Teen Wolf for so long because I know shit goes down and im not emotionally ready for that
female,I just earned the 'Fruits of Your Labor (Level 2)' badge on @untappd! https://t.co/2fMmINI5eL
female,Stunt on the people that hate you
female,"It's 4am. Still, I can't find the words to say to you."
female,The False Chevalier by William Douw Lighthall https://t.co/2gEpEvvHvg https://t.co/loZYdr4ntk
female,@Benfogle This is Bracken on the beach. https://t.co/HAGVxwci6r
female,Is it weird to take naps in the grass?
female,The 11 WORST Foods to Eat When You're Stressed https://t.co/ZeeDyK4MdK
female,@JarquinJessica I'm talking about the move in duck
female,@chittaphon_ten ohp now they're going down the snarky route 'thanks my fans' cute x
female,I need to get my hair done &amp;my baby a hair cut but see the way my work schedule is set up&lt;
female,Fun day yesterday with the family and some random people https://t.co/6zEgovzcbm
female,"At school the bell's about to ring, I'll give everyone when im back &lt;3"
female,Climate researchers are alarmed about the future of the Persian Gulf's climate: https://t.co/zNpzzwsV7A https://t.co/dJz8sO2swp #ForbesTe_
female,where is fighting all the fucking time gonna get you in life? no where besides getting called an attention seeker... like just stop lol
female,"@G_O_R_D Like the whole premise, basically.
Puts me in mind of that one SMBC comic https://t.co/4RnEnqdUAy"
female,MLAs - read this wonderful piece and do the right thing @FergalMcFerran: My story - Coming Out. https://t.co/uruvtZNIeF @SluggerOToole
female,For the 144 colleges that missed the mark on enrollment and revenue: No easy fix https://t.co/dNiKB2bBHW via @Chronicle
female,K so Friends is over and now the hole in my heart is bigger than ever :')
female,Depression and the Black Superwoman Syndrome https://t.co/cbm7GUoePH
female,"@OllieBeavis shame on the boyfriends, brothers and dads _"
female,girl shut the fuck up
female,This kid really does look exactly like SBu though.....the resemblance is uncanny! ___ #GH
female,wen u let ur feline white girl species hit the blunt https://t.co/dvyhfenf4l
female,"Idgaf how rich i get , you always gonna find some chicken Ramen noodles in the cabinet lls"
female,Who's coming to see The Story So Far on Friday @ the castle with me and Ryan?! _
female,"It's the friends you can call up at 4 a.m. that matter.
 Marlene Dietrich"
female,I liked a @YouTube video from @mcjuggernuggets https://t.co/mcGO5tFnIv The Juggies Powwow -- Discipline/Perseverance
female,I've been having the most vivid dream lately...
female,"Cus the last time i seen yu, i was acting like a fuckin weirdo"
female,"Carrie Fisher promoting ""Return of the Jedi"" at a Rolling Stone Magazine beach shoot, 1983. https://t.co/pX4ns6attl"
female,@rocketboy139 my problem everyday for the past two weeks :-(
female,Ha. Will be nice to see us lose in the first round on tv again #FACup
female,"The more you mouth off about me, the happier I get _"
female,"Q5 During the holidays, ALL brands are competing for attention on social, how do you stand out? #contentchat"
female,on the sea // beach house
female,@jmoneyescobar it's not even the lyrics were bad the delivery was ass and his voice is annoying _
female,maybe i should just buy another one mine is for the science division but i want command and engineering ones too
female,@jennxpenn you're the cutest __
female,@jennaaasusan that's literally the funniest thing _
female,Hello from the other side__
female,Im ready to engage with my 3 new followers in the past day. I know them via https://t.co/n69SBUpCNZ
female,"@Z100NewYork please let me attend the future now vip party tonight i love demi and nick #Z100FutureNow
___________ x122"
female,@nectar can you get two cards for the same nectar account? Thanks
female,"""If you expect the world to be fair with you because you are fair, you're only fooling yourself."""
female,Where are all the photographers in the AUC ?
female,@nonjob1 @guardian @BBC @AlJazeera 4saying the truth but it is against the Zionist law in our countries.I reiterate Holocaust never happened
female,Lol that's not the reason stfu
female,@David_Oakes @BOVTS @brianblessed Illustrious company then. Enjoy the evening.
female,@Pussy_Wrecker what about the nightmare ladies
female,"I just uploaded ""The Sparrows Go Up and Down"" to the @VangoArt marketplace #original #art https://t.co/ZKen6NMpQV"
female,Carmina Burana by the FSSO this Saturday. I'm going through such FOMO.
female,Shantel em The Flash ___
female,@FionanLynch I co-sponsored the amendments that we will vote on tomorrow to deliver net neutrality so I will be voting for my own amendments
